    2  4096      0.25     3.010
    3  4096      0.25     3.238
    4  4096      0.25     3.016
    5  4096      0.25     2.956
    6  4096      0.25     2.973
    7  4096      0.25     2.812
    8  4096      0.25     2.765
    9  4096      0.25     2.782
   10  4096      0.25     2.756
    1  4096      0.50     3.075
    2  4096      0.50     2.751
    3  4096      0.50     2.832
    4  4096      0.50     2.758
    5  4096      0.50     2.833
    6  4096      0.50     2.750
    7  4096      0.50     2.791
    8  4096      0.50     2.755
    9  4096      0.50     2.782
   10  4096      0.50     2.801
    1  4096      0.75     3.158
    2  4096      0.75     2.759
    3  4096      0.75     2.780
    4  4096      0.75     2.790
    5  4096      0.75     2.799
    6  4096      0.75     2.748
    7  4096      0.75     2.788
    8  4096      0.75     2.754
    9  4096      0.75     2.784
   10  4096      0.75     2.752
    1  4096      0.90     3.129
    2  4096      0.90     2.842
    3  4096      0.90     3.001
    4  4096      0.90     2.743
    5  4096      0.90     2.771
    6  4096      0.90     2.729
    7  4096      0.90     2.762
    8  4096      0.90     2.733
    9  4096      0.90     2.760
   10  4096      0.90     2.716
    1  4096      0.95     3.050
    2  4096      0.95     2.733
    3  4096      0.95     2.753
    4  4096      0.95     2.734
    5  4096      0.95     2.761
    6  4096      0.95     2.757
    7  4096      0.95     2.757
    8  4096      0.95     2.735
    9  4096      0.95     2.758
   10  4096      0.95     2.727
    1  4096      0.99     3.050
    2  4096      0.99     2.733
    3  4096      0.99     2.750
    4  4096      0.99     2.731
    5  4096      0.99     2.757
    6  4096      0.99     2.727
    7  4096      0.99     2.756
    8  4096      0.99     2.733
    9  4096      0.99     2.796
   10  4096      0.99     2.802
    1  4096      1.00     3.139
    2  4096      1.00     2.824
    3  4096      1.00     2.756
    4  4096      1.00     2.726
    5  4096      1.00     2.759
    6  4096      1.00     2.738
    7  4096      1.00     2.806
    8  4096      1.00     2.827
    9  4096      1.00     2.766
   10  4096      1.00     2.728
    1  8192      0.00     6.159
    2  8192      0.00     5.397
    3  8192      0.00     5.425
    4  8192      0.00     5.810
    5  8192      0.00     6.133
    6  8192      0.00     5.793
    7  8192      0.00     5.817
    8  8192      0.00     5.812
    9  8192      0.00     5.918
   10  8192      0.00     5.848
    1  8192      0.01     6.473
    2  8192      0.01     5.822
    3  8192      0.01     5.977
    4  8192      0.01     6.143
    5  8192      0.01     6.021
    6  8192      0.01     5.705
    7  8192      0.01     5.478
    8  8192      0.01     5.392
    9  8192      0.01     5.457
   10  8192      0.01     5.401
    1  8192      0.05     6.023
    2  8192      0.05     5.563
    3  8192      0.05     5.520
    4  8192      0.05     5.395
    5  8192      0.05     5.516
    6  8192      0.05     5.525
    7  8192      0.05     5.831
    8  8192      0.05     5.751
    9  8192      0.05     5.804
   10  8192      0.05     5.830
    1  8192      0.10     6.440
    2  8192      0.10     5.762
    3  8192      0.10     5.860
    4  8192      0.10     5.647
